Graph Name,Source,Captive,Edge_weight,Interaction_type,Data_collection,Species,Data_duration_days,Mammal?,Time_resolution_secs,Citation
insecta_ant_colony6_day19,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6_day20,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6_day21,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6_day22,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6_day23,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6_day24,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6_day25,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6_day26,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6_day27,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6_day28,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6_day29,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6_day30,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6_day31,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6_day32,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6_day33,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6_day34,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6_day35,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6_day36,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6_day37,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6_day38,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6_day39,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,1,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_colony6,NR,Yes,Frequency,Physical_contact,video,Camponotus_fellah,41,No,Very_fine,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090_1093."
insecta_ant_trophallaxis_colony1_day1,NR,Yes,Duration,Physical_contact,video,Camponotus_pennsylvanicus,0.020833,No,Very_fine,"Quevillon, Lauren E., et al. ""Social, spatial, and temporal organization in a complex insect society."" Scientific reports 5 (2015)."
insecta_ant_trophallaxis_colony1_day2,NR,Yes,Duration,Physical_contact,video,Camponotus_pennsylvanicus,0.020833,No,Very_fine,"Quevillon, Lauren E., et al. ""Social, spatial, and temporal organization in a complex insect society."" Scientific reports 5 (2015)."
insecta_ant_trophallaxis_colony1_day3,NR,Yes,Duration,Physical_contact,video,Camponotus_pennsylvanicus,0.020833,No,Very_fine,"Quevillon, Lauren E., et al. ""Social, spatial, and temporal organization in a complex insect society."" Scientific reports 5 (2015)."
insecta_ant_trophallaxis_colony1_day4,NR,Yes,Duration,Physical_contact,video,Camponotus_pennsylvanicus,0.020833,No,Very_fine,"Quevillon, Lauren E., et al. ""Social, spatial, and temporal organization in a complex insect society."" Scientific reports 5 (2015)."
insecta_ant_trophallaxis_colony1_day5,NR,Yes,Duration,Physical_contact,video,Camponotus_pennsylvanicus,0.020833,No,Very_fine,"Quevillon, Lauren E., et al. ""Social, spatial, and temporal organization in a complex insect society."" Scientific reports 5 (2015)."
insecta_ant_trophallaxis_colony1_day6,NR,Yes,Duration,Physical_contact,video,Camponotus_pennsylvanicus,0.020833,No,Very_fine,"Quevillon, Lauren E., et al. ""Social, spatial, and temporal organization in a complex insect society."" Scientific reports 5 (2015)."
insecta_ant_trophallaxis_colony1_day7,NR,Yes,Duration,Physical_contact,video,Camponotus_pennsylvanicus,0.020833,No,Very_fine,"Quevillon, Lauren E., et al. ""Social, spatial, and temporal organization in a complex insect society."" Scientific reports 5 (2015)."
insecta_ant_trophallaxis_colony1_day8,NR,Yes,Duration,Physical_contact,video,Camponotus_pennsylvanicus,0.020833,No,Very_fine,"Quevillon, Lauren E., et al. ""Social, spatial, and temporal organization in a complex insect society."" Scientific reports 5 (2015)."
insecta_ant_trophallaxis_colony1,NR,Yes,Duration,Physical_contact,video,Camponotus_pennsylvanicus,0.1667,No,Very_fine,"Quevillon, Lauren E., et al. ""Social, spatial, and temporal organization in a complex insect society."" Scientific reports 5 (2015)."
insecta_ant_trophallaxis_colony2_day1,NR,Yes,Duration,Physical_contact,video,Camponotus_pennsylvanicus,0.020833,No,Very_fine,"Quevillon, Lauren E., et al. ""Social, spatial, and temporal organization in a complex insect society."" Scientific reports 5 (2015)."
insecta_ant_trophallaxis_colony2_day2,NR,Yes,Duration,Physical_contact,video,Camponotus_pennsylvanicus,0.020833,No,Very_fine,"Quevillon, Lauren E., et al. ""Social, spatial, and temporal organization in a complex insect society."" Scientific reports 5 (2015)."
insecta_ant_trophallaxis_colony2_day3,NR,Yes,Duration,Physical_contact,video,Camponotus_pennsylvanicus,0.020833,No,Very_fine,"Quevillon, Lauren E., et al. ""Social, spatial, and temporal organization in a complex insect society."" Scientific reports 5 (2015)."
insecta_ant_trophallaxis_colony2_day4,NR,Yes,Duration,Physical_contact,video,Camponotus_pennsylvanicus,0.020833,No,Very_fine,"Quevillon, Lauren E., et al. ""Social, spatial, and temporal organization in a complex insect society."" Scientific reports 5 (2015)."
insecta_ant_trophallaxis_colony2_day5,NR,Yes,Duration,Physical_contact,video,Camponotus_pennsylvanicus,0.020833,No,Very_fine,"Quevillon, Lauren E., et al. ""Social, spatial, and temporal organization in a complex insect society."" Scientific reports 5 (2015)."
insecta_ant_trophallaxis_colony2_day6,NR,Yes,Duration,Physical_contact,video,Camponotus_pennsylvanicus,0.020833,No,Very_fine,"Quevillon, Lauren E., et al. ""Social, spatial, and temporal organization in a complex insect society."" Scientific reports 5 (2015)."
insecta_ant_trophallaxis_colony2_day7,NR,Yes,Duration,Physical_contact,video,Camponotus_pennsylvanicus,0.020833,No,Very_fine,"Quevillon, Lauren E., et al. ""Social, spatial, and temporal organization in a complex insect society."" Scientific reports 5 (2015)."
insecta_ant_trophallaxis_colony2_day8,NR,Yes,Duration,Physical_contact,video,Camponotus_pennsylvanicus,0.020833,No,Very_fine,"Quevillon, Lauren E., et al. ""Social, spatial, and temporal organization in a complex insect society."" Scientific reports 5 (2015)."
insecta_ant_trophallaxis_colony2,NR,Yes,Duration,Physical_contact,video,Camponotus_pennsylvanicus,0.1667,No,Very_fine,"Quevillon, Lauren E., et al. ""Social, spatial, and temporal organization in a complex insect society."" Scientific reports 5 (2015)."
insecta_beetle_group_c1_period_1,NR,Yes,simple_ratio_index,Spatial_proximity,survey_scan,Bolitotherus_cornutus,12,No,Intermediate,"Formica, Vincent, et al. ""Consistency of animal social networks after disturbance."" Behavioral Ecology (2016): arw128."
insecta_beetle_group_c1_period_2,NR,Yes,simple_ratio_index,Spatial_proximity,survey_scan,Bolitotherus_cornutus,12,No,Intermediate,"Formica, Vincent, et al. ""Consistency of animal social networks after disturbance."" Behavioral Ecology (2016): arw128."
insecta_beetle_group_c2_period_1,NR,Yes,simple_ratio_index,Spatial_proximity,survey_scan,Bolitotherus_cornutus,12,No,Intermediate,"Formica, Vincent, et al. ""Consistency of animal social networks after disturbance."" Behavioral Ecology (2016): arw128."
insecta_beetle_group_c2_period_2,NR,Yes,simple_ratio_index,Spatial_proximity,survey_scan,Bolitotherus_cornutus,12,No,Intermediate,"Formica, Vincent, et al. ""Consistency of animal social networks after disturbance."" Behavioral Ecology (2016): arw128."
insecta_beetle_group_c3_period_1,NR,Yes,simple_ratio_index,Spatial_proximity,survey_scan,Bolitotherus_cornutus,12,No,Intermediate,"Formica, Vincent, et al. ""Consistency of animal social networks after disturbance."" Behavioral Ecology (2016): arw128."
insecta_beetle_group_c3_period_2,NR,Yes,simple_ratio_index,Spatial_proximity,survey_scan,Bolitotherus_cornutus,12,No,Intermediate,"Formica, Vincent, et al. ""Consistency of animal social networks after disturbance."" Behavioral Ecology (2016): arw128."
insecta_beetle_group_c4_period_1,NR,Yes,simple_ratio_index,Spatial_proximity,survey_scan,Bolitotherus_cornutus,12,No,Intermediate,"Formica, Vincent, et al. ""Consistency of animal social networks after disturbance."" Behavioral Ecology (2016): arw128."
insecta_beetle_group_c4_period_2,NR,Yes,simple_ratio_index,Spatial_proximity,survey_scan,Bolitotherus_cornutus,12,No,Intermediate,"Formica, Vincent, et al. ""Consistency of animal social networks after disturbance."" Behavioral Ecology (2016): arw128."
insecta_beetle_group_t1_period_1,NR,Yes,simple_ratio_index,Spatial_proximity,survey_scan,Bolitotherus_cornutus,12,No,Intermediate,"Formica, Vincent, et al. ""Consistency of animal social networks after disturbance."" Behavioral Ecology (2016): arw128."
insecta_beetle_group_t2_period_1,NR,Yes,simple_ratio_index,Spatial_proximity,survey_scan,Bolitotherus_cornutus,12,No,Intermediate,"Formica, Vincent, et al. ""Consistency of animal social networks after disturbance."" Behavioral Ecology (2016): arw128."
insecta_beetle_group_t3_period_1,NR,Yes,simple_ratio_index,Spatial_proximity,survey_scan,Bolitotherus_cornutus,12,No,Intermediate,"Formica, Vincent, et al. ""Consistency of animal social networks after disturbance."" Behavioral Ecology (2016): arw128."
insecta_beetle_group_t4_period_1,NR,Yes,simple_ratio_index,Spatial_proximity,survey_scan,Bolitotherus_cornutus,12,No,Intermediate,"Formica, Vincent, et al. ""Consistency of animal social networks after disturbance."" Behavioral Ecology (2016): arw128."
mammalia_asianelephant,NR,No,Unweighted,Dominance,focal_sampling,Elephas_maximus,206,Yes,Very_fine,"de Silva, Shermin, Volker Schmid, and George Wittemyer. ""Fission_fusion processes weaken dominance networks of female Asian elephants in a productive habitat."" Behavioral Ecology (2016): arw153"
mammalia_baboon_association_group01,NR,No,Frequency,Spatial_proximity,focal_sampling,Papio_cynocephalus,30,Yes,Focal_follow,"Franz, Mathias, Jeanne Altmann, and Susan C. Alberts. ""Knockouts of high_ranking males have limited impact on baboon social networks."" Current zoology 61.1 (2015): 107_113."
mammalia_baboon_association_group02,NR,No,Frequency,Spatial_proximity,focal_sampling,Papio_cynocephalus,30,Yes,Focal_follow,"Franz, Mathias, Jeanne Altmann, and Susan C. Alberts. ""Knockouts of high_ranking males have limited impact on baboon social networks."" Current zoology 61.1 (2015): 107_113."
mammalia_baboon_association_group03,NR,No,Frequency,Spatial_proximity,focal_sampling,Papio_cynocephalus,30,Yes,Focal_follow,"Franz, Mathias, Jeanne Altmann, and Susan C. Alberts. ""Knockouts of high_ranking males have limited impact on baboon social networks."" Current zoology 61.1 (2015): 107_113."
mammalia_baboon_association_group04,NR,No,Frequency,Spatial_proximity,focal_sampling,Papio_cynocephalus,30,Yes,Focal_follow,"Franz, Mathias, Jeanne Altmann, and Susan C. Alberts. ""Knockouts of high_ranking males have limited impact on baboon social networks."" Current zoology 61.1 (2015): 107_113."
mammalia_baboon_association_group05,NR,No,Frequency,Spatial_proximity,focal_sampling,Papio_cynocephalus,30,Yes,Focal_follow,"Franz, Mathias, Jeanne Altmann, and Susan C. Alberts. ""Knockouts of high_ranking males have limited impact on baboon social networks."" Current zoology 61.1 (2015): 107_113."
